# scale
2.7378e+01
3.0304e+01
3.1442e+01
3.2247e+01
3.3513e+01
3.4233e+01
3.4871e+01
3.5927e+01
3.6986e+01
3.8388e+01
3.9804e+01
4.1918e+01
4.4581e+01
4.7732e+01
5.0799e+01
5.6511e+01
6.4120e+01
7.1908e+01
8.0568e+01
9.5613e+01
1.2814e+02
